-48.34796	-25.707	-14.7355
-48.34611	-25.707	-14.96452
-48.34426	-25.707	-15.17032
-48.34241	-25.707	-15.35578
-48.34055	-25.707	-15.49913
-48.3387	-25.707	-15.47902
-48.33685	-25.707	-15.47277
-48.335	-25.707	-15.45708
-48.33315	-25.707	-15.42172
-48.3313	-25.707	-15.37719
-48.32944	-25.707	-15.40722
-48.32759	-25.707	-15.58457
-48.32574	-25.707	-15.57857
-48.32389	-25.707	-15.7646
-48.32204	-25.707	-15.88866
-48.32018	-25.707	-15.93537
-48.31833	-25.707	-15.91564
-48.31648	-25.707	-15.74128
-48.31463	-25.707	-15.65862
-48.31277	-25.707	-15.56595
-48.31092	-25.707	-15.50318
-48.30907	-25.707	-15.42719
-48.30722	-25.707	-15.32912
-48.30537	-25.707	-15.1907
-48.30351	-25.707	-15.0529
-48.30166	-25.707	-14.86792
-48.29981	-25.707	-14.69465
-48.29796	-25.707	-14.55405
-48.2961	-25.707	-14.44972
-48.29425	-25.707	-14.42264
-48.2924	-25.707	-14.68254
-48.29055	-25.707	-15.09042
-48.2887	-25.707	-15.49078
-48.28685	-25.707	-15.85864
-48.285	-25.707	-16.19944
-48.28314	-25.707	-16.43095
-48.28129	-25.707	-16.42711
-48.27944	-25.707	-16.40559
-48.27759	-25.707	-16.36975
-48.27573	-25.707	-16.39056
-48.27388	-25.707	-16.444
-48.27203	-25.707	-16.61778
-48.27018	-25.707	-16.8482
-48.26833	-25.707	-17.08406
-48.26648	-25.707	-17.29099
-48.26463	-25.707	-17.45009
-48.26277	-25.707	-17.607
-48.26092	-25.707	-17.76282
-48.25907	-25.707	-17.93019
-48.25722	-25.707	-18.10999
-48.25536	-25.707	-18.30099
-48.25351	-25.707	-18.57929
-48.25166	-25.707	-18.90503
-48.24981	-25.707	-19.21674
-48.24796	-25.707	-19.52002
-48.2461	-25.707	-19.75546
-48.24425	-25.707	-19.73508
-48.2424	-25.707	-19.82151
-48.24055	-25.707	-19.8898
-48.23869	-25.707	-19.94613
-48.23684	-25.707	-20.00756
-48.23499	-25.707	-20.05746
-48.23314	-25.707	-20.08962
-48.23129	-25.707	-20.10207
-48.22943	-25.707	-20.06818
-48.22758	-25.707	-20.00583
-48.22573	-25.707	-19.83743
-48.22388	-25.707	-19.63999
-48.22203	-25.707	-19.46069
-48.22018	-25.707	-19.22009
-48.21832	-25.707	-19.0375
-48.21647	-25.707	-18.91264
-48.21462	-25.707	-18.82615
-48.21277	-25.707	-18.76465
-48.21091	-25.707	-18.78014
-48.20906	-25.707	-18.83956
-48.20721	-25.707	-18.90862
-48.20536	-25.707	-18.98551
-48.20351	-25.707	-19.05976
-48.20165	-25.707	-19.12918
-48.1998	-25.707	-19.19925
-48.19795	-25.707	-19.24943
-48.1961	-25.707	-19.28752
-48.19424	-25.707	-19.32374
-48.19239	-25.707	-19.36503
-48.19054	-25.707	-19.44055
-48.18869	-25.707	-19.58312
-48.18684	-25.707	-19.6904
-48.18499	-25.707	-19.7877
-48.18314	-25.707	-20.2255
-48.18128	-25.707	-20.0341
-48.17943	-25.707	-20.2278
-48.17758	-25.707	-20.39843
-48.17573	-25.707	-20.47117
-48.17387	-25.707	-20.67169
-48.17202	-25.707	-20.73583
-48.17017	-25.707	-20.81779
-48.16832	-25.707	-21.073
-48.16647	-25.707	-21.28478
-48.16462	-25.707	-21.51264
-48.16277	-25.707	-21.93253
-48.16091	-25.707	-22.10958
-48.15906	-25.707	-22.22069
-48.15721	-25.707	-22.30457
-48.15536	-25.707	-22.37119
-48.1535	-25.707	-22.51189
-48.15165	-25.707	-22.65897
-48.1498	-25.707	-22.80668
-48.14795	-25.707	-22.94744
-48.1461	-25.707	-23.08041
-48.14424	-25.707	-23.15143
-48.14239	-25.707	-23.17824
-48.14054	-25.707	-23.1965
-48.13869	-25.707	-23.21972
-48.13683	-25.707	-23.25277
-48.13498	-25.707	-23.30845
-48.13313	-25.707	-23.48562
-48.13128	-25.707	-23.67072
-48.12943	-25.707	-23.86691
-48.12757	-25.707	-24.07357
-48.12572	-25.707	-24.26887
-48.12387	-25.707	-24.45087
-48.12202	-25.707	-24.63025
-48.12017	-25.707	-24.79768
-48.11832	-25.707	-24.95112
-48.11646	-25.707	-25.09193
-48.11461	-25.707	-25.15483
-48.11276	-25.707	-25.18246
-48.11091	-25.707	-25.19751
-48.10905	-25.707	-25.2
-48.1072	-25.707	-25.2
-48.10535	-25.707	-25.20688
-48.1035	-25.707	-25.22941
-48.10165	-25.707	-25.26753
-48.09979	-25.707	-25.42196
-48.09794	-25.707	-25.62036
-48.09609	-25.707	-25.83114
-48.09424	-25.707	-26.03945
-48.09238	-25.707	-26.23856
-48.09053	-25.707	-26.48908
-48.08868	-25.707	-26.38241
-48.08683	-25.707	-26.36897
-48.08498	-25.707	-26.33881
-48.08313	-25.707	-26.2957
-48.08128	-25.707	-26.26913
-48.07942	-25.707	-26.27147
-48.07757	-25.707	-26.32863
-48.07572	-25.707	-26.50143
-48.07387	-25.707	-26.73633
-48.07201	-25.707	-26.987
-48.07016	-25.707	-27.26287
-48.46835	-25.70515	-6.157877
-48.46649	-25.70515	-6.858398
-48.46464	-25.70515	-7.234695
-48.46279	-25.70515	-7.834003
-48.46094	-25.70515	-8.193462
-48.45908	-25.70515	-8.649451
-48.45723	-25.70515	-9.02279
-48.45538	-25.70515	-9.471124
-48.45353	-25.70515	-9.999099
-48.45168	-25.70515	-10.03311
-48.44982	-25.70515	-10.53503
-48.44797	-25.70515	-10.50603
-48.44612	-25.70515	-10.36195
-48.44427	-25.70515	-10.50965
-48.44241	-25.70515	-10.75578
-48.44056	-25.70515	-10.96548
-48.43871	-25.70515	-11.17998
-48.43686	-25.70515	-11.51387
-48.43501	-25.70515	-11.65093
-48.43316	-25.70515	-11.70353
-48.4313	-25.70515	-11.79201
-48.42945	-25.70515	-11.8849
-48.4276	-25.70515	-11.96072
-48.42575	-25.70515	-12.03272
-48.4239	-25.70515	-12.08831
-48.42204	-25.70515	-12.15259
-48.42019	-25.70515	-12.20698
-48.41834	-25.70515	-12.24018
-48.41649	-25.70515	-12.26488
-48.41463	-25.70515	-12.28013
-48.41278	-25.70515	-12.27423
-48.41093	-25.70515	-12.25377
-48.40908	-25.70515	-12.115
-48.40723	-25.70515	-11.93573
-48.40537	-25.70515	-11.7826
-48.40352	-25.70515	-11.56685
-48.40167	-25.70515	-11.31351
-48.39982	-25.70515	-11.16461
-48.39796	-25.70515	-11.07797
-48.39611	-25.70515	-11.02277
-48.39426	-25.70515	-11.45873
-48.39241	-25.70515	-12.01479
-48.39056	-25.70515	-12.35495
-48.38871	-25.70515	-12.48652
-48.38686	-25.70515	-12.53445
-48.385	-25.70515	-12.42626
-48.38315	-25.70515	-12.30882
-48.3813	-25.70515	-12.19759
-48.37945	-25.70515	-12.19258
-48.37759	-25.70515	-12.05221
-48.37574	-25.70515	-12.05938
-48.37389	-25.70515	-12.38548
-48.37204	-25.70515	-12.73726
-48.37019	-25.70515	-13.10071
-48.36834	-25.70515	-13.4847
-48.36649	-25.70515	-13.8503
-48.36463	-25.70515	-14.1748
-48.36278	-25.70515	-14.42306
-48.36093	-25.70515	-14.29177
-48.35908	-25.70515	-14.15752
-48.35722	-25.70515	-14.02497
-48.35537	-25.70515	-13.96595
-48.35352	-25.70515	-14.12848
-48.35167	-25.70515	-14.31753
-48.34982	-25.70515	-14.5269
-48.34796	-25.70515	-14.74534
-48.34611	-25.70515	-14.95465
-48.34426	-25.70515	-15.14158
-48.34241	-25.70515	-15.31102
-48.34055	-25.70515	-15.4271
-48.3387	-25.70515	-15.38908
-48.33685	-25.70515	-15.34341
-48.335	-25.70515	-15.28992
-48.33315	-25.70515	-15.32167
-48.3313	-25.70515	-15.4931
-48.32944	-25.70515	-15.68773
-48.32759	-25.70515	-15.88216
-48.32574	-25.70515	-15.86245
-48.32389	-25.70515	-15.79545
-48.32204	-25.70515	-15.76467
-48.32018	-25.70515	-15.74534
-48.31833	-25.70515	-15.7355
-48.31648	-25.70515	-15.81281
-48.31463	-25.70515	-15.74666
-48.31277	-25.70515	-15.58677
-48.31092	-25.70515	-15.43219
-48.30907	-25.70515	-15.27207
-48.30722	-25.70515	-15.12696
-48.30537	-25.70515	-14.99816
-48.30351	-25.70515	-14.87219
-48.30166	-25.70515	-14.69863
-48.29981	-25.70515	-14.5397
-48.29796	-25.70515	-14.47487
-48.2961	-25.70515	-14.44085
-48.29425	-25.70515	-14.55582
-48.2924	-25.70515	-14.85392
-48.29055	-25.70515	-15.1696
-48.2887	-25.70515	-15.52842
-48.28685	-25.70515	-15.88986
-48.285	-25.70515	-16.23091
-48.28314	-25.70515	-16.45938
-48.28129	-25.70515	-16.45952
-48.27944	-25.70515	-16.44255
-48.27759	-25.70515	-16.41077
-48.27573	-25.70515	-16.45931
-48.27388	-25.70515	-16.60968
-48.27203	-25.70515	-16.78838
-48.27018	-25.70515	-16.99702
-48.26833	-25.70515	-17.17621
-48.26648	-25.70515	-17.32897
-48.26463	-25.70515	-17.48738
-48.26277	-25.70515	-17.64426
-48.26092	-25.70515	-17.80055
-48.25907	-25.70515	-17.96401
-48.25722	-25.70515	-18.15275
-48.25536	-25.70515	-18.35961
-48.25351	-25.70515	-18.65096
-48.25166	-25.70515	-18.97564
-48.24981	-25.70515	-19.28981
-48.24796	-25.70515	-19.5948
-48.2461	-25.70515	-19.7861
-48.24425	-25.70515	-19.7576
-48.2424	-25.70515	-19.84544
-48.24055	-25.70515	-19.91433
-48.23869	-25.70515	-19.96917
-48.23684	-25.70515	-20.025
-48.23499	-25.70515	-20.06779
-48.23314	-25.70515	-20.09053
-48.23129	-25.70515	-20.09168
-48.22943	-25.70515	-20.04661
-48.22758	-25.70515	-19.89134
-48.22573	-25.70515	-19.66476
-48.22388	-25.70515	-19.42814
-48.22203	-25.70515	-19.19711
-48.22018	-25.70515	-18.99565
-48.21832	-25.70515	-18.88803
-48.21647	-25.70515	-18.80992
-48.21462	-25.70515	-18.75361
-48.21277	-25.70515	-18.73114
-48.21091	-25.70515	-18.77026
-48.20906	-25.70515	-18.83631
-48.20721	-25.70515	-18.90927
-48.20536	-25.70515	-18.98709
-48.20351	-25.70515	-19.06127
-48.20165	-25.70515	-19.13022
-48.1998	-25.70515	-19.17921
-48.19795	-25.70515	-19.19758
-48.1961	-25.70515	-19.21263
-48.19424	-25.70515	-19.22499
-48.19239	-25.70515	-19.24025
-48.19054	-25.70515	-19.30564
-48.18869	-25.70515	-19.45671
-48.18684	-25.70515	-19.56777
-48.18499	-25.70515	-19.66437
-48.18314	-25.70515	-20.33059
-48.18128	-25.70515	-19.85204
-48.17943	-25.70515	-19.73856
-48.17758	-25.70515	-20.04569
-48.17573	-25.70515	-20.26681
-48.17387	-25.70515	-20.67943
-48.17202	-25.70515	-20.65207
-48.17017	-25.70515	-20.64393
-48.16832	-25.70515	-20.81864
-48.16647	-25.70515	-21.05709
-48.16462	-25.70515	-21.50664
-48.16277	-25.70515	-21.97148
-48.16091	-25.70515	-22.14179
-48.15906	-25.70515	-22.25809
-48.15721	-25.70515	-22.34669
-48.15536	-25.70515	-22.4409
-48.1535	-25.70515	-22.54422
-48.15165	-25.70515	-22.68028
-48.1498	-25.70515	-22.81858
-48.14795	-25.70515	-22.95093
-48.1461	-25.70515	-23.07602
-48.14424	-25.70515	-23.1523
-48.14239	-25.70515	-23.17714
-48.14054	-25.70515	-23.19594
-48.13869	-25.70515	-23.21914
-48.13683	-25.70515	-23.25184
-48.13498	-25.70515	-23.31406
-48.13313	-25.70515	-23.48541
-48.13128	-25.70515	-23.67031
-48.12943	-25.70515	-23.86621
-48.12757	-25.70515	-24.073
-48.12572	-25.70515	-24.26868
-48.12387	-25.70515	-24.45133
-48.12202	-25.70515	-24.63039
-48.12017	-25.70515	-24.7962
-48.11832	-25.70515	-24.94789
-48.11646	-25.70515	-25.08681
-48.11461	-25.70515	-25.15605
-48.11276	-25.70515	-25.18336
-48.11091	-25.70515	-25.19801
-48.10905	-25.70515	-25.2
-48.1072	-25.70515	-25.2
-48.10535	-25.70515	-25.20617
-48.1035	-25.70515	-25.22768
-48.10165	-25.70515	-25.26448
-48.09979	-25.70515	-25.35435
-48.09794	-25.70515	-25.52272
-48.09609	-25.70515	-25.70373
-48.09424	-25.70515	-25.88276
-48.09238	-25.70515	-26.05714
-48.09053	-25.70515	-26.16657
-48.08868	-25.70515	-26.27652
-48.08683	-25.70515	-26.26751
-48.08498	-25.70515	-26.24541
-48.08313	-25.70515	-26.23823
-48.08128	-25.70515	-26.25667
-48.07942	-25.70515	-26.3027
-48.07757	-25.70515	-26.3753
-48.07572	-25.70515	-26.55872
-48.07387	-25.70515	-26.79459
-48.07201	-25.70515	-27.04341
-48.07016	-25.70515	-27.31293
-48.46835	-25.7033	-5.230888
-48.46649	-25.7033	-6.510486
-48.46464	-25.7033	-6.85428
-48.46279	-25.7033	-7.491243
-48.46094	-25.7033	-8.091938
-48.45908	-25.7033	-8.521061
-48.45723	-25.7033	-8.794436
-48.45538	-25.7033	-9.17183
-48.45353	-25.7033	-9.701194
-48.45168	-25.7033	-9.831903
-48.44982	-25.7033	-10.39642
-48.44797	-25.7033	-10.54159
-48.44612	-25.7033	-10.57109
-48.44427	-25.7033	-10.37997
-48.44241	-25.7033	-10.52669
-48.44056	-25.7033	-10.70644
-48.43871	-25.7033	-10.99155
-48.43686	-25.7033	-11.31683
-48.43501	-25.7033	-11.60874
-48.43316	-25.7033	-11.61871
-48.4313	-25.7033	-11.71055
-48.42945	-25.7033	-11.81837
-48.4276	-25.7033	-11.93316
-48.42575	-25.7033	-12.01906
-48.4239	-25.7033	-12.09824
-48.42204	-25.7033	-12.15697
-48.42019	-25.7033	-12.20559
-48.41834	-25.7033	-12.18839
-48.41649	-25.7033	-12.1364
-48.41463	-25.7033	-12.07746
-48.41278	-25.7033	-12.04772
-48.41093	-25.7033	-12.00968
-48.40908	-25.7033	-11.89234
-48.40723	-25.7033	-11.74228
-48.40537	-25.7033	-11.57826
-48.40352	-25.7033	-11.43886
-48.40167	-25.7033	-11.25813
-48.39982	-25.7033	-11.22539
-48.39796	-25.7033	-11.31685
-48.39611	-25.7033	-11.30155
-48.39426	-25.7033	-11.65489
-48.39241	-25.7033	-12.07742
-48.39056	-25.7033	-12.2811
-48.38871	-25.7033	-12.34407
-48.38686	-25.7033	-12.34316
-48.385	-25.7033	-12.24569
-48.38315	-25.7033	-12.14681
-48.3813	-25.7033	-12.05613
-48.37945	-25.7033	-12.07594
-48.37759	-25.7033	-12.15164
-48.37574	-25.7033	-12.34619
-48.37389	-25.7033	-12.6693
-48.37204	-25.7033	-12.9998
-48.37019	-25.7033	-13.34877
-48.36834	-25.7033	-13.69597
-48.36649	-25.7033	-13.89711
-48.36463	-25.7033	-14.09241
-48.36278	-25.7033	-14.31712
-48.36093	-25.7033	-14.20435
-48.35908	-25.7033	-14.09372
-48.35722	-25.7033	-13.9875
-48.35537	-25.7033	-13.9676
-48.35352	-25.7033	-14.14373
-48.35167	-25.7033	-14.34365
-48.34982	-25.7033	-14.54663
-48.34796	-25.7033	-14.75372
-48.34611	-25.7033	-14.94947
-48.34426	-25.7033	-15.11682
-48.34241	-25.7033	-15.23654
-48.34055	-25.7033	-15.32768
-48.3387	-25.7033	-15.33295
-48.33685	-25.7033	-15.29851
-48.335	-25.7033	-15.2544
-48.33315	-25.7033	-15.30526
-48.3313	-25.7033	-15.44467
-48.32944	-25.7033	-15.50601
-48.32759	-25.7033	-15.56402
-48.32574	-25.7033	-15.77836
-48.32389	-25.7033	-15.91392
-48.32204	-25.7033	-15.88463
-48.32018	-25.7033	-15.78901
-48.31833	-25.7033	-15.66635
-48.31648	-25.7033	-15.75032
-48.31463	-25.7033	-15.63745
-48.31277	-25.7033	-15.46121
-48.31092	-25.7033	-15.30335
-48.30907	-25.7033	-15.17422
-48.30722	-25.7033	-15.04074
-48.30537	-25.7033	-14.89996
-48.30351	-25.7033	-14.78838
-48.30166	-25.7033	-14.6896
-48.29981	-25.7033	-14.60732
-48.29796	-25.7033	-14.55217
-48.2961	-25.7033	-14.52635
-48.29425	-25.7033	-14.68432
-48.2924	-25.7033	-14.92557
-48.29055	-25.7033	-15.19966
-48.2887	-25.7033	-15.54819
-48.28685	-25.7033	-15.89666
-48.285	-25.7033	-16.22067
-48.28314	-25.7033	-16.38239
-48.28129	-25.7033	-16.38783
-48.27944	-25.7033	-16.41889
-48.27759	-25.7033	-16.52836
-48.27573	-25.7033	-16.66023
-48.27388	-25.7033	-16.80655
-48.27203	-25.7033	-16.94974
-48.27018	-25.7033	-17.08356
-48.26833	-25.7033	-17.23788
-48.26648	-25.7033	-17.36174
-48.26463	-25.7033	-17.54177
-48.26277	-25.7033	-17.7213
-48.26092	-25.7033	-17.90086
-48.25907	-25.7033	-18.08558
-48.25722	-25.7033	-18.28075
-48.25536	-25.7033	-18.48528
-48.25351	-25.7033	-18.79675
-48.25166	-25.7033	-19.04623
-48.24981	-25.7033	-19.25258
-48.24796	-25.7033	-19.44884
-48.2461	-25.7033	-19.63137
-48.24425	-25.7033	-19.77255
-48.2424	-25.7033	-19.85677
-48.24055	-25.7033	-19.92152
-48.23869	-25.7033	-19.9708
-48.23684	-25.7033	-20.01702
-48.23499	-25.7033	-20.04944
-48.23314	-25.7033	-20.06225
-48.23129	-25.7033	-20.05449
-48.22943	-25.7033	-19.91882
-48.22758	-25.7033	-19.70858
-48.22573	-25.7033	-19.48355
-48.22388	-25.7033	-19.25364
-48.22203	-25.7033	-19.03124
-48.22018	-25.7033	-18.82611
-48.21832	-25.7033	-18.75281
-48.21647	-25.7033	-18.72016
-48.21462	-25.7033	-18.71019
-48.21277	-25.7033	-18.72099
-48.21091	-25.7033	-18.76332
-48.20906	-25.7033	-18.83337
-48.20721	-25.7033	-18.90924
-48.20536	-25.7033	-18.988
-48.20351	-25.7033	-19.06246
-48.20165	-25.7033	-19.13173
-48.1998	-25.7033	-19.17837
-48.19795	-25.7033	-19.1961
-48.1961	-25.7033	-19.21091
-48.19424	-25.7033	-19.22397
-48.19239	-25.7033	-19.24058
-48.19054	-25.7033	-19.27399
-48.18869	-25.7033	-19.36797
-48.18684	-25.7033	-19.43261
-48.18499	-25.7033	-19.57016
-48.18314	-25.7033	-20.32148
-48.18128	-25.7033	-19.70739
-48.17943	-25.7033	-19.98655
-48.17758	-25.7033	-19.79498
-48.17573	-25.7033	-19.8159
-48.17387	-25.7033	-20.28867
-48.17202	-25.7033	-20.4261
-48.17017	-25.7033	-20.48018
-48.16832	-25.7033	-20.6634
-48.16647	-25.7033	-21.0773
-48.16462	-25.7033	-21.52985
-48.16277	-25.7033	-22.0016
-48.16091	-25.7033	-22.16048
-48.15906	-25.7033	-22.33302
-48.15721	-25.7033	-22.47731
-48.15536	-25.7033	-22.57784
-48.1535	-25.7033	-22.65723
-48.15165	-25.7033	-22.73794
-48.1498	-25.7033	-22.81844
-48.14795	-25.7033	-22.94396
-48.1461	-25.7033	-23.0681
-48.14424	-25.7033	-23.15008
-48.14239	-25.7033	-23.17632
-48.14054	-25.7033	-23.19555
-48.13869	-25.7033	-23.2188
-48.13683	-25.7033	-23.25124
-48.13498	-25.7033	-23.32042
-48.13313	-25.7033	-23.49145
-48.13128	-25.7033	-23.67666
-48.12943	-25.7033	-23.87376
-48.12757	-25.7033	-24.0817
-48.12572	-25.7033	-24.27786
-48.12387	-25.7033	-24.46312
-48.12202	-25.7033	-24.64385
-48.12017	-25.7033	-24.81102
-48.11832	-25.7033	-24.96348
-48.11646	-25.7033	-25.10252
-48.11461	-25.7033	-25.1568
-48.11276	-25.7033	-25.18398
-48.11091	-25.7033	-25.19834
-48.10905	-25.7033	-25.2
-48.1072	-25.7033	-25.2
-48.10535	-25.7033	-25.20584
-48.1035	-25.7033	-25.2268
-48.10165	-25.7033	-25.26283
-48.09979	-25.7033	-25.34419
-48.09794	-25.7033	-25.51498
-48.09609	-25.7033	-25.69959
-48.09424	-25.7033	-25.88199
-48.09238	-25.7033	-26.05872
-48.09053	-25.7033	-26.17037
-48.08868	-25.7033	-26.21677
-48.08683	-25.7033	-26.25204
-48.08498	-25.7033	-26.27243
-48.08313	-25.7033	-26.2803
-48.08128	-25.7033	-26.30465
-48.07942	-25.7033	-26.35398
-48.07757	-25.7033	-26.42581
-48.07572	-25.7033	-26.61129
-48.07387	-25.7033	-26.84055
-48.07201	-25.7033	-27.08351
-48.07016	-25.7033	-27.34882
-48.46835	-25.70145	-4.065835
-48.46649	-25.70145	-5.822314
-48.46464	-25.70145	-6.878212
-48.46279	-25.70145	-7.296684
-48.46094	-25.70145	-7.853948
-48.45908	-25.70145	-8.34616
-48.45723	-25.70145	-8.815608
-48.45538	-25.70145	-9.060678
-48.45353	-25.70145	-9.467525
-48.45168	-25.70145	-9.776208
-48.44982	-25.70145	-10.2518
-48.44797	-25.70145	-10.54001
-48.44612	-25.70145	-10.32011
-48.44427	-25.70145	-10.38272
-48.44241	-25.70145	-10.43777
-48.44056	-25.70145	-10.54164
-48.43871	-25.70145	-10.83846
-48.43686	-25.70145	-11.15375
-48.43501	-25.70145	-11.46481
-48.43316	-25.70145	-11.5611
-48.4313	-25.70145	-11.66905
-48.42945	-25.70145	-11.79918
-48.4276	-25.70145	-11.90511
-48.42575	-25.70145	-11.99163
-48.4239	-25.70145	-12.0776
-48.42204	-25.70145	-12.14145
-48.42019	-25.70145	-12.19628
-48.41834	-25.70145	-12.17695
-48.41649	-25.70145	-12.09612
-48.41463	-25.70145	-12.01342
-48.41278	-25.70145	-11.91473
-48.41093	-25.70145	-11.83973
-48.40908	-25.70145	-11.76076
-48.40723	-25.70145	-11.59457
-48.40537	-25.70145	-11.42418
-48.40352	-25.70145	-11.30206
-48.40167	-25.70145	-11.08612
-48.39982	-25.70145	-11.08243
-48.39796	-25.70145	-11.34206
-48.39611	-25.70145	-11.60198
-48.39426	-25.70145	-11.78734
-48.39241	-25.70145	-11.96977
-48.39056	-25.70145	-12.08661
-48.38871	-25.70145	-12.15205
-48.38686	-25.70145	-12.16664
-48.385	-25.70145	-12.07977
-48.38315	-25.70145	-12.00276
-48.3813	-25.70145	-11.93506
-48.37945	-25.70145	-11.96718
-48.37759	-25.70145	-12.31778
-48.37574	-25.70145	-12.64348
-48.37389	-25.70145	-12.95779
-48.37204	-25.70145	-13.27455
-48.37019	-25.70145	-13.5885
-48.36834	-25.70145	-13.88518
-48.36649	-25.70145	-14.04207
-48.36463	-25.70145	-14.13462
-48.36278	-25.70145	-14.18796
-48.36093	-25.70145	-14.18007
-48.35908	-25.70145	-14.10102
-48.35722	-25.70145	-14.01146
-48.35537	-25.70145	-14.0195
-48.35352	-25.70145	-14.19053
-48.35167	-25.70145	-14.37167
-48.34982	-25.70145	-14.48766
-48.34796	-25.70145	-14.58088
-48.34611	-25.70145	-14.70682
-48.34426	-25.70145	-14.8392
-48.34241	-25.70145	-14.96026
-48.34055	-25.70145	-15.04995
-48.3387	-25.70145	-15.10717
-48.33685	-25.70145	-15.13795
-48.335	-25.70145	-15.13285
-48.33315	-25.70145	-15.23574
-48.3313	-25.70145	-15.2808
-48.32944	-25.70145	-15.33277
-48.32759	-25.70145	-15.37874
-48.32574	-25.70145	-15.62217
-48.32389	-25.70145	-15.87531
-48.32204	-25.70145	-15.85753
-48.32018	-25.70145	-15.7512
-48.31833	-25.70145	-15.59235
-48.31648	-25.70145	-15.5458
-48.31463	-25.70145	-15.47194
-48.31277	-25.70145	-15.33172
-48.31092	-25.70145	-15.19658
-48.30907	-25.70145	-15.06758
-48.30722	-25.70145	-14.96838
-48.30537	-25.70145	-14.90452
-48.30351	-25.70145	-14.82759
-48.30166	-25.70145	-14.73822
-48.29981	-25.70145	-14.66696
-48.29796	-25.70145	-14.62351
-48.2961	-25.70145	-14.60933
-48.29425	-25.70145	-14.77446
-48.2924	-25.70145	-15.02778
-48.29055	-25.70145	-15.33838
-48.2887	-25.70145	-15.64252
-48.28685	-25.70145	-15.90851
-48.285	-25.70145	-16.15007
-48.28314	-25.70145	-16.34592
-48.28129	-25.70145	-16.48507
-48.27944	-25.70145	-16.60957
-48.27759	-25.70145	-16.7227
-48.27573	-25.70145	-16.84847
-48.27388	-25.70145	-16.9899
-48.27203	-25.70145	-17.13728
-48.27018	-25.70145	-17.26587
-48.26833	-25.70145	-17.40114
-48.26648	-25.70145	-17.54064
-48.26463	-25.70145	-17.7056
-48.26277	-25.70145	-17.87056
-48.26092	-25.70145	-18.03602
-48.25907	-25.70145	-18.22026
-48.25722	-25.70145	-18.41437
-48.25536	-25.70145	-18.62201
-48.25351	-25.70145	-18.83549
-48.25166	-25.70145	-19.10707
-48.24981	-25.70145	-19.37084
-48.24796	-25.70145	-19.59869
-48.2461	-25.70145	-19.78919
-48.24425	-25.70145	-19.93459
-48.2424	-25.70145	-20.00478
-48.24055	-25.70145	-20.05495
-48.23869	-25.70145	-20.08854
-48.23684	-25.70145	-20.09547
-48.23499	-25.70145	-20.0843
-48.23314	-25.70145	-20.05522
-48.23129	-25.70145	-20.00741
-48.22943	-25.70145	-19.80619
-48.22758	-25.70145	-19.57461
-48.22573	-25.70145	-19.4094
-48.22388	-25.70145	-19.21473
-48.22203	-25.70145	-19.00457
-48.22018	-25.70145	-18.81134
-48.21832	-25.70145	-18.75049
-48.21647	-25.70145	-18.72507
-48.21462	-25.70145	-18.70597
-48.21277	-25.70145	-18.69651
-48.21091	-25.70145	-18.76861
-48.20906	-25.70145	-18.83736
-48.20721	-25.70145	-18.91219
-48.20536	-25.70145	-18.99065
